时间,,地区,变电站名称,变电站电压等级,主变名称,油温(℃),有功值(MW),无功值(MW),电流值(A),母线名称,母线电压(kV),温度(℃),湿度(%),气压(Pa),10分钟最大风速(m/s),最大风速时风向,雨量(mm)
2019/1/2 2:10,2019,X地市,X01变电站,110kV,1号主变,23.720505,8.951128,0.547823,44.208618,110kVⅠ段母线,117.840836,-0.4,75,1038.1,1.7,33,0
2019/1/2 2:20,2019,X地市,X01变电站,110kV,1号主变,23.5,8.820455,0.512642,43.219368,110kVⅠ段母线,117.985931,-0.6,76,1038.2,1.7,33,0
2019/1/2 2:30,2019,X地市,X01变电站,110kV,1号主变,23.353004,8.800351,0.532745,43.131435,110kVⅠ段母线,117.937561,-0.9,78,1038.1,1.7,33,0
2019/1/2 2:40,2019,X地市,X01变电站,110kV,1号主变,23.206001,8.704859,0.542797,42.6478,110kVⅠ段母线,118.050415,-0.7,77,1038.2,1.7,14,0
2019/1/2 2:50,2019,X地市,X01变电站,110kV,1号主变,23.1325,8.599315,0.537771,42.120193,110kVⅠ段母线,117.816658,-0.7,75,1038.1,1.7,35,0
2019/1/2 3:00,2019,X地市,X01变电站,110kV,1号主变,23.058998,8.609366,0.477461,42.427963,110kVⅠ段母线,117.824715,-0.5,75,1038.1,1.7,33,0
2019/1/2 3:10,2019,X地市,X01变电站,110kV,1号主变,22.985497,8.579211,0.537771,41.878376,110kVⅠ段母线,117.881142,-0.5,76,1038,0.8,41,0
2019/1/2 3:20,2019,X地市,X01变电站,110kV,1号主变,22.911995,8.559108,0.527719,42.010277,110kVⅠ段母线,117.816658,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 3:30,2019,X地市,X01变电站,110kV,1号主变,22.838501,8.508849,0.527719,41.922344,110kVⅠ段母线,117.727982,-0.5,76,1037.7,1,33,0
2019/1/2 3:40,2019,X地市,X01变电站,110kV,1号主变,22.764999,8.453564,0.507616,41.768459,110kVⅠ段母线,117.655441,-0.3,74,1037.6,1.1,31,0
2019/1/2 3:50,2019,X地市,X01变电站,110kV,1号主变,22.691498,8.508849,0.537771,41.878376,110kVⅠ段母线,117.792473,-0.1,72,1037.6,1.6,42,0
2019/1/2 4:00,2019,X地市,X01变电站,110kV,1号主变,22.691498,8.45859,0.507616,41.592594,110kVⅠ段母线,117.69574,0.1,71,1037.6,1.6,42,0
2019/1/2 4:10,2019,X地市,X01变电站,110kV,1号主变,22.544502,8.478694,0.50259,41.768459,110kVⅠ段母线,117.792473,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 4:20,2019,X地市,X01变电站,110kV,1号主变,22.250496,8.443512,0.482486,41.57061,110kVⅠ段母线,117.816658,0.4,68,1037.5,2.1,25,0
2019/1/2 4:30,2019,X地市,X01变电站,110kV,1号主变,22.471001,8.403305,0.507616,41.548626,110kVⅠ段母线,117.776344,0.5,68,1037.4,2.8,19,0
2019/1/2 4:40,2019,X地市,X01变电站,110kV,1号主变,22.397499,8.539003,0.457357,42.076229,110kVⅠ段母线,117.800537,0.6,67,1037.5,2.8,19,0
2019/1/2 4:50,2019,X地市,X01变电站,110kV,1号主变,22.177002,8.659626,0.487512,42.823666,110kVⅠ段母线,117.711861,0.6,67,1037.3,2.8,19,0
2019/1/2 5:00,2019,X地市,X01变电站,110kV,1号主变,22.177002,8.755118,0.517668,43.307301,110kVⅠ段母线,117.558708,0.7,66,1037.3,2.8,19,0
2019/1/2 5:10,2019,X地市,X01变电站,110kV,1号主变,22.1035,9.001387,0.542797,44.384487,110kVⅠ段母线,117.69574,0.7,66,1037.5,1.7,40,0
2019/1/2 5:20,2019,X地市,X01变电站,110kV,1号主变,22.029999,9.051646,0.50259,44.604321,110kVⅠ段母线,117.397491,0.6,66,1037.5,1.7,30,0
2019/1/2 5:30,2019,X地市,X01变电站,110kV,1号主变,21.956505,9.40346,0.537771,46.187126,110kVⅠ段母线,117.300766,0.6,68,1037.4,1.7,30,0
2019/1/2 5:40,2019,X地市,X01变电站,110kV,1号主变,21.883003,9.890971,0.608134,48.693233,110kVⅠ段母线,117.36525,0.5,66,1037.3,1.9,31,0
2019/1/2 5:50,2019,X地市,X01变电站,110kV,1号主变,21.883003,10.277966,0.673471,50.715706,110kVⅠ段母线,117.478104,0.5,67,1037.5,1.9,31,0
2019/1/2 6:00,2019,X地市,X01变电站,110kV,1号主变,21.883003,10.644856,0.678496,52.540329,110kVⅠ段母线,117.1073,0.5,66,1037.6,1.9,31,0
2019/1/2 6:10,2019,X地市,X01变电站,110kV,1号主变,21.736,11.313301,0.753885,56.035686,110kVⅠ段母线,117.03476,0.5,68,1037.5,1.8,31,0
2019/1/2 6:20,2019,X地市,X01变电站,110kV,1号主变,21.662498,11.750554,0.758911,58.365929,110kVⅠ段母线,116.817116,0.5,68,1037.6,1.8,31,0
2019/1/2 6:30,2019,X地市,X01变电站,110kV,1号主变,21.736,12.097341,0.844351,59.816833,110kVⅠ段母线,116.82518,0.5,67,1037.6,1.8,31,0
2019/1/2 6:40,2019,X地市,X01变电站,110kV,1号主变,21.662498,12.640139,0.949895,62.740623,110kVⅠ段母线,116.680084,0.5,65,1037.6,2,29,0
2019/1/2 6:50,2019,X地市,X01变电站,110kV,1号主变,21.736,12.715527,0.884558,63.510048,110kVⅠ段母线,116.486626,0.6,65,1037.7,2,25,0
2019/1/2 7:00,2019,X地市,X01变电站,110kV,1号主变,21.662498,13.057288,0.879533,65.510536,110kVⅠ段母线,116.220619,0.6,63,1037.7,2.9,35,0
2019/1/2 7:10,2019,X地市,X01变电站,110kV,1号主变,21.662498,13.424179,0.964973,68.060608,110kVⅠ段母线,116.01104,0.6,62,1037.8,2.4,28,0
2019/1/2 7:20,2019,X地市,X01变电站,110kV,1号主变,21.662498,13.811172,1.181087,69.555481,110kVⅠ段母线,116.035217,0.6,60,1037.9,2.4,28,0
2019/1/2 7:30,2019,X地市,X01变电站,110kV,1号主变,21.736,13.45936,1.145905,68.412346,110kVⅠ段母线,115.583809,0.7,59,1038,2.4,28,0
2019/1/2 7:40,2019,X地市,X01变电站,110kV,1号主变,21.809502,13.17791,1.09062,67.181274,110kVⅠ段母线,114.277962,0.8,59,1038.1,2.4,28,0
2019/1/2 7:50,2019,X地市,X01变电站,110kV,1号主变,21.809502,13.117599,1.191138,66.609711,110kVⅠ段母线,114.543976,0.9,62,1038,2.4,28,0
2019/1/2 8:00,2019,X地市,X01变电站,110kV,1号主变,21.956505,12.971848,1.261501,66.235985,110kVⅠ段母线,113.633102,1,57,1037.9,2.6,38,0
2019/1/2 8:10,2019,X地市,X01变电站,110kV,1号主变,22.029999,12.821071,1.31176,64.78508,110kVⅠ段母线,114.777733,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 8:20,2019,X地市,X01变电站,110kV,1号主变,22.029999,12.670294,1.316786,64.191528,110kVⅠ段母线,114.157051,1.3,55,1038,2.9,18,0
2019/1/2 8:30,2019,X地市,X01变电站,110kV,1号主变,22.029999,12.936666,1.42233,66.082108,110kVⅠ段母线,113.931351,1.4,52,1038,3.3,42,0
2019/1/2 8:40,2019,X地市,X01变电站,110kV,1号主变,22.1035,13.072366,1.50777,66.983421,110kVⅠ段母线,113.721771,1.5,51,1037.9,3.3,42,0
2019/1/2 8:50,2019,X地市,X01变电站,110kV,1号主变,22.250496,13.273402,1.558029,67.928711,110kVⅠ段母线,114.052261,1.8,52,1037.9,3.3,42,0
2019/1/2 9:00,2019,X地市,X01变电站,110kV,1号主变,22.323997,13.318635,1.522848,68.632179,110kVⅠ段母线,113.286484,2.1,52,1038,3.3,42,0
2019/1/2 9:10,2019,X地市,X01变电站,110kV,1号主变,22.397499,13.620189,1.553003,70.390846,110kVⅠ段母线,113.254242,2.2,54,1037.9,4.7,47,0
2019/1/2 9:20,2019,X地市,X01变电站,110kV,1号主变,22.544502,13.911692,1.743987,71.709854,110kVⅠ段母线,113.197815,2.3,53,1037.9,4.7,47,0
2019/1/2 9:30,2019,X地市,X01变电站,110kV,1号主变,22.691498,14.203194,1.804298,73.20472,110kVⅠ段母线,113.11721,2.4,53,1038,4.7,47,0
2019/1/2 9:40,2019,X地市,X01变电站,110kV,1号主变,22.764999,13.956924,1.764091,72.215477,110kVⅠ段母线,112.762535,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 9:50,2019,X地市,X01变电站,110kV,1号主变,22.764999,14.082572,1.713832,73.138779,110kVⅠ段母线,112.851196,2.7,54,1038,4.7,47,0
2019/1/2 10:00,2019,X地市,X01变电站,110kV,1号主变,22.838501,14.198168,1.698754,73.556458,110kVⅠ段母线,112.859261,2.8,55,1037.9,4.7,47,0
2019/1/2 10:10,2019,X地市,X01变电站,110kV,1号主变,22.911995,14.303711,1.794246,74.699593,110kVⅠ段母线,112.625504,2.8,56,1037.8,3.9,55,0
2019/1/2 10:20,2019,X地市,X01变电站,110kV,1号主变,22.985497,14.630395,1.779169,76.106537,110kVⅠ段母线,112.174095,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 10:30,2019,X地市,X01变电站,110kV,1号主变,23.058998,14.88169,1.864609,77.799255,110kVⅠ段母线,112.061241,2.9,54,1037.7,3.9,55,0
2019/1/2 10:40,2019,X地市,X01变电站,110kV,1号主变,23.058998,15.047544,2.0958,79.030319,110kVⅠ段母线,112.085419,2.9,54,1037.6,3.9,55,0
2019/1/2 10:50,2019,X地市,X01变电站,110kV,1号主变,23.1325,15.24858,2.161137,79.821724,110kVⅠ段母线,112.37561,3,54,1037.5,3.9,55,0
2019/1/2 11:00,2019,X地市,X01变电站,110kV,1号主变,23.1325,15.399357,2.161137,80.569168,110kVⅠ段母线,113.044655,3,54,1037.2,3.9,55,0
2019/1/2 11:10,2019,X地市,X01变电站,110kV,1号主变,23.206001,15.132984,2.266681,79.25016,110kVⅠ段母线,113.286484,3,54,1037,3,40,0
2019/1/2 11:20,2019,X地市,X01变电站,110kV,1号主变,23.353004,15.585316,2.372225,80.349335,110kVⅠ段母线,114.165108,3,56,1036.8,3.4,15,0
2019/1/2 11:30,2019,X地市,X01变电站,110kV,1号主变,23.5,15.66573,2.342069,79.953629,110kVⅠ段母线,115.414536,3,56,1036.6,3.4,15,0
2019/1/2 11:40,2019,X地市,X01变电站,110kV,1号主变,23.573502,15.675782,2.382277,79.799744,110kVⅠ段母线,115.75309,3,55,1036.3,3.4,15,0
2019/1/2 11:50,2019,X地市,X01变电站,110kV,1号主变,23.647003,15.891895,2.48782,81.008835,110kVⅠ段母线,115.648293,3.1,56,1035.9,4.2,23,0
2019/1/2 12:00,2019,X地市,X01变电站,110kV,1号主变,23.794006,15.318943,2.352121,78.041077,110kVⅠ段母线,115.019562,3.2,55,1035.8,4.2,23,0
2019/1/2 12:10,2019,X地市,X01变电站,110kV,1号主变,23.941002,15.24858,2.221448,78.26091,110kVⅠ段母线,114.165108,3.3,55,1035.6,4.2,17,0
2019/1/2 12:20,2019,X地市,X01变电站,110kV,1号主变,24.087997,15.057596,2.176215,77.755287,110kVⅠ段母线,113.689522,3.5,55,1035.3,4.2,17,0
2019/1/2 12:30,2019,X地市,X01变电站,110kV,1号主变,24.308502,14.77112,2.03549,76.260414,110kVⅠ段母线,113.302605,3.7,55,1035.2,4.2,17,0
2019/1/2 12:40,2019,X地市,X01变电站,110kV,1号主变,24.455505,14.891742,1.929946,77.139755,110kVⅠ段母线,113.302605,3.7,54,1035.4,4.2,17,0
2019/1/2 12:50,2019,X地市,X01变电站,110kV,1号主变,24.602501,14.931949,2.090774,77.359589,110kVⅠ段母线,113.399338,3.7,55,1035.2,4.2,17,0
2019/1/2 13:00,2019,X地市,X01变电站,110kV,1号主变,24.822998,14.761068,2.085748,76.304382,110kVⅠ段母线,113.407402,3.7,55,1035,4.2,17,0
2019/1/2 13:10,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.48967,1.955075,74.941414,110kVⅠ段母线,113.11721,3.8,55,1035,3.8,31,0
2019/1/2 13:20,2019,X地市,X01变电站,110kV,1号主变,24.822998,14.479618,2.015386,75.051331,110kVⅠ段母线,113.439644,3.9,55,1034.9,3.8,29,0
2019/1/2 13:30,2019,X地市,X01变电站,110kV,1号主变,24.8965,14.434385,2.000308,74.963394,110kVⅠ段母线,113.665344,3.9,55,1034.9,3.8,29,0
2019/1/2 13:40,2019,X地市,X01变电站,110kV,1号主变,24.8965,14.318789,1.939997,73.578445,110kVⅠ段母线,113.455765,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 13:50,2019,X地市,X01变电站,110kV,1号主变,24.8965,14.384126,2.080723,74.413811,110kVⅠ段母线,113.520248,4.1,54,1034.6,4,65,0
2019/1/2 14:00,2019,X地市,X01变电站,110kV,1号主变,24.8965,14.293659,2.030464,73.600426,110kVⅠ段母线,113.721771,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 14:10,2019,X地市,X01变电站,110kV,1号主变,24.822998,14.117753,1.975179,73.248688,110kVⅠ段母线,113.479942,4.1,53,1034.5,3.8,74,0
2019/1/2 14:20,2019,X地市,X01变电站,110kV,1号主变,24.822998,13.821225,1.894764,71.094315,110kVⅠ段母线,113.608917,4.1,55,1034.6,3.8,74,0
2019/1/2 14:30,2019,X地市,X01变电站,110kV,1号主变,24.822998,13.881536,1.950049,71.358116,110kVⅠ段母线,113.810432,4.1,55,1034.6,3.8,74,0
2019/1/2 14:40,2019,X地市,X01变电站,110kV,1号主变,24.8965,13.886561,1.939997,71.621918,110kVⅠ段母线,113.568619,4.1,55,1034.6,3.8,74,0
2019/1/2 14:50,2019,X地市,X01变电站,110kV,1号主变,24.8965,13.891588,1.894764,71.753822,110kVⅠ段母线,113.713715,4.2,56,1034.6,3.8,74,0
2019/1/2 15:00,2019,X地市,X01变电站,110kV,1号主变,24.822998,13.911692,1.909842,71.621918,110kVⅠ段母线,113.826553,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 15:10,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.002157,1.950049,72.083572,110kVⅠ段母线,113.891045,4.1,56,1034.7,3.5,58,0
2019/1/2 15:20,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.162986,1.819376,73.160759,110kVⅠ段母线,113.65728,4.1,56,1034.7,3.5,58,0
2019/1/2 15:30,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.127805,1.92492,73.006874,110kVⅠ段母线,113.834618,4.2,56,1034.7,3.5,58,0
2019/1/2 15:40,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.379099,1.970153,74.413811,110kVⅠ段母线,113.786255,4.2,56,1034.7,3.5,58,0
2019/1/2 15:50,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.585162,2.03549,75.622902,110kVⅠ段母线,113.899109,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 16:00,2019,X地市,X01变电站,110kV,1号主变,24.749496,14.720861,2.045541,76.32637,110kVⅠ段母线,113.649223,4.3,56,1034.7,3.5,58,0
2019/1/2 16:10,2019,X地市,X01变电站,110kV,1号主变,24.749496,15.017388,2.085748,77.513474,110kVⅠ段母线,113.907166,4.2,58,1034.8,3.2,25,0
2019/1/2 16:20,2019,X地市,X01变电站,110kV,1号主变,24.749496,15.132984,2.0958,78.26091,110kVⅠ段母线,113.673401,4.1,59,1034.8,3.2,25,0
2019/1/2 16:30,2019,X地市,X01变电站,110kV,1号主变,24.822998,15.66573,2.161137,81.20668,110kVⅠ段母线,113.923286,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 16:40,2019,X地市,X01变电站,110kV,1号主变,24.822998,15.97231,2.201344,82.569649,110kVⅠ段母线,114.277962,4,59,1034.8,3.2,25,0
2019/1/2 16:50,2019,X地市,X01变电站,110kV,1号主变,24.970001,16.283916,2.261655,84.306343,110kVⅠ段母线,114.503662,4,60,1035.1,3.2,25,0
2019/1/2 17:00,2019,X地市,X01变电站,110kV,1号主变,24.970001,16.474901,1.970153,84.41626,110kVⅠ段母线,114.47142,4,60,1035.2,3.2,25,0
2019/1/2 17:10,2019,X地市,X01变电站,110kV,1号主变,24.970001,16.831739,2.005334,85.911133,110kVⅠ段母线,114.914764,4,60,1035.3,2,57,0
2019/1/2 17:20,2019,X地市,X01变电站,110kV,1号主变,25.043495,17.520287,2.392328,89.846153,110kVⅠ段母线,114.616516,3.9,60,1035.3,2,57,0
2019/1/2 17:30,2019,X地市,X01变电站,110kV,1号主变,25.116997,18.103292,2.492846,92.440201,110kVⅠ段母线,114.737427,3.9,60,1035.3,2,57,0
2019/1/2 17:40,2019,X地市,X01变电站,110kV,1号主变,25.264,18.379717,2.633572,93.979042,110kVⅠ段母线,114.834152,3.9,60,1035.2,2,57,0
2019/1/2 17:50,2019,X地市,X01变电站,110kV,1号主变,25.411003,18.540546,2.548131,94.880356,110kVⅠ段母线,114.809975,3.8,61,1035.3,2,57,0
2019/1/2 18:00,2019,X地市,X01变电站,110kV,1号主变,25.557999,18.721478,2.59839,95.539864,110kVⅠ段母线,114.971191,3.8,61,1035.2,2.5,28,0
2019/1/2 18:10,2019,X地市,X01变电站,110kV,1号主变,25.6315,18.937592,2.452639,95.957542,110kVⅠ段母线,115.003433,3.8,60,1035.2,2,29,0
2019/1/2 18:20,2019,X地市,X01变电站,110kV,1号主变,25.778503,19.168783,2.59839,97.672249,110kVⅠ段母线,114.906708,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 18:30,2019,X地市,X01变电站,110kV,1号主变,25.999001,19.188885,2.62352,97.166634,110kVⅠ段母线,115.075981,3.8,61,1035.5,2.1,30,0
2019/1/2 18:40,2019,X地市,X01变电站,110kV,1号主变,26.146004,19.394949,2.593364,97.650269,110kVⅠ段母线,114.72937,3.8,64,1035.5,2.1,30,0
2019/1/2 18:50,2019,X地市,X01变电站,110kV,1号主变,26.366508,19.631165,2.42751,99.716705,110kVⅠ段母线,114.809975,3.8,62,1035.5,2.1,30,0
2019/1/2 19:00,2019,X地市,X01变电站,110kV,1号主变,26.439995,19.726658,2.417458,100.156372,110kVⅠ段母线,114.793854,3.8,63,1035.3,2.1,23,0
2019/1/2 19:10,2019,X地市,X01变电站,110kV,1号主变,26.6605,20.16391,2.417458,101.673233,110kVⅠ段母线,114.431122,3.8,63,1035.3,1.2,19,0
2019/1/2 19:20,2019,X地市,X01变电站,110kV,1号主变,26.880997,20.385052,2.432536,102.79438,110kVⅠ段母线,114.600395,3.8,63,1035,1.7,24,0
2019/1/2 19:30,2019,X地市,X01变电站,110kV,1号主变,27.028,20.641371,2.492846,104.157349,110kVⅠ段母线,114.116745,3.8,64,1035.2,1.9,22,0
2019/1/2 19:40,2019,X地市,X01变电站,110kV,1号主变,27.175003,20.767019,2.523002,105.432396,110kVⅠ段母线,114.189293,3.7,65,1035.3,1.9,22,0
2019/1/2 19:50,2019,X地市,X01变电站,110kV,1号主变,27.321999,21.128885,2.517976,107.213043,110kVⅠ段母线,114.205421,3.8,63,1035.1,1.9,22,0
2019/1/2 20:00,2019,X地市,X01变电站,110kV,1号主变,27.469002,21.47567,2.849685,109.059647,110kVⅠ段母线,114.334389,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 20:10,2019,X地市,X01变电站,110kV,1号主变,27.616005,21.485723,2.804452,108.707916,110kVⅠ段母线,114.737427,3.8,64,1035.2,1.4,146,0
2019/1/2 20:20,2019,X地市,X01变电站,110kV,1号主变,27.763,21.430439,2.779323,108.641968,110kVⅠ段母线,114.745491,3.8,65,1035.1,1.4,146,0
2019/1/2 20:30,2019,X地市,X01变电站,110kV,1号主变,27.983505,21.420385,2.729064,108.378166,110kVⅠ段母线,114.648758,3.8,65,1035.2,1.4,146,0
2019/1/2 20:40,2019,X地市,X01变电站,110kV,1号主变,28.130501,21.370127,2.683831,108.026436,110kVⅠ段母线,114.632637,3.8,70,1035.2,1.4,146,0
2019/1/2 20:50,2019,X地市,X01变电站,110kV,1号主变,28.277496,21.254532,2.698908,107.30098,110kVⅠ段母线,114.80191,3.7,70,1035.3,1.4,146,0
2019/1/2 21:00,2019,X地市,X01变电站,110kV,1号主变,28.571503,21.279661,2.653675,107.916512,110kVⅠ段母线,114.511726,3.7,68,1035,1.4,146,0
2019/1/2 21:10,2019,X地市,X01变电站,110kV,1号主变,28.571503,21.078625,2.558183,106.311729,110kVⅠ段母线,114.616516,3.7,69,1035.1,0.8,16,0
2019/1/2 21:20,2019,X地市,X01变电站,110kV,1号主变,28.792,21.028366,2.321966,105.67421,110kVⅠ段母线,114.705185,3.7,69,1035.2,0.8,16,0
2019/1/2 21:30,2019,X地市,X01变电站,110kV,1号主变,28.865501,20.82733,2.281759,104.42115,110kVⅠ段母线,114.906708,3.7,69,1035.4,0.8,16,0
2019/1/2 21:40,2019,X地市,X01变电站,110kV,1号主变,29.012505,20.023186,2.12093,100.090424,110kVⅠ段母线,114.809975,3.7,71,1035.4,0.8,16,0
2019/1/2 21:50,2019,X地市,X01变电站,110kV,1号主变,29.085999,19.631165,1.955075,97.452415,110kVⅠ段母线,115.26944,3.7,70,1035.4,0.8,16,0
2019/1/2 22:00,2019,X地市,X01变电站,110kV,1号主变,29.1595,19.203964,1.970153,95.517876,110kVⅠ段母线,115.535454,3.7,69,1035.3,1.3,123,0
2019/1/2 22:10,2019,X地市,X01变电站,110kV,1号主变,29.1595,18.550596,1.829428,92.308304,110kVⅠ段母线,115.954605,3.9,66,1035.4,1.3,117,0
2019/1/2 22:20,2019,X地市,X01变电站,110kV,1号主变,29.085999,17.987698,1.743987,89.098724,110kVⅠ段母线,116.44632,4,65,1035.3,1.9,122,0
2019/1/2 22:30,2019,X地市,X01变电站,110kV,1号主变,29.085999,17.263968,1.653521,85.207664,110kVⅠ段母线,116.712326,3.9,67,1035.2,1.9,122,0
2019/1/2 22:40,2019,X地市,X01变电站,110kV,1号主变,28.939003,16.540237,1.532899,81.80024,110kVⅠ段母线,116.905785,3.9,66,1035,2.5,102,0
2019/1/2 22:50,2019,X地市,X01变电站,110kV,1号主变,28.865501,16.02257,1.532899,79.030319,110kVⅠ段母线,117.195976,4,65,1035.1,2.9,105,0
2019/1/2 23:00,2019,X地市,X01变电站,110kV,1号主变,28.792,15.268684,1.457511,75.315132,110kVⅠ段母线,117.502281,4,65,1035.1,2.9,105,0
2019/1/2 23:10,2019,X地市,X01变电站,110kV,1号主变,28.718498,14.690706,1.326838,72.633156,110kVⅠ段母线,117.397491,4,66,1035,2.9,102,0
2019/1/2 23:20,2019,X地市,X01变电站,110kV,1号主变,28.644997,14.012209,1.261501,69.137794,110kVⅠ段母线,117.292709,4,65,1035,2.9,96,0
2019/1/2 23:30,2019,X地市,X01变电站,110kV,1号主变,28.498001,13.333713,1.130828,65.554504,110kVⅠ段母线,117.711861,4,66,1034.9,2.9,96,0
2019/1/2 23:40,2019,X地市,X01变电站,110kV,1号主变,28.350998,12.685372,0.964973,62.059143,110kVⅠ段母线,118.010117,4,67,1035,2.9,96,0
2019/1/2 23:50,2019,X地市,X01变电站,110kV,1号主变,28.203995,12.243093,0.929792,60.036671,110kVⅠ段母线,118.002052,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 0:00,2019,X地市,X01变电站,110kV,1号主变,28.057007,11.660088,0.794092,57.486591,110kVⅠ段母线,117.711861,3.9,68,1034.9,2.9,102,0
2019/1/3 0:10,2019,X地市,X01变电站,110kV,1号主变,27.910004,11.278119,0.72373,55.705936,110kVⅠ段母线,117.212097,3.9,68,1034.9,2.2,100,0
2019/1/3 0:20,2019,X地市,X01变电站,110kV,1号主变,27.689507,10.865996,0.668445,53.7714,110kVⅠ段母线,117.195976,3.9,67,1035,2.2,103,0
2019/1/3 0:30,2019,X地市,X01变电站,110kV,1号主变,27.469002,10.463923,0.638289,51.72694,110kVⅠ段母线,117.36525,3.9,68,1034.9,2.2,110,0
2019/1/3 0:40,2019,X地市,X01变电站,110kV,1号主变,27.321999,10.262888,0.58803,51.089424,110kVⅠ段母线,117.091179,3.9,69,1034.8,2.2,110,0
2019/1/3 0:50,2019,X地市,X01变电站,110kV,1号主变,27.101501,10.122163,0.859429,49.946285,110kVⅠ段母线,117.413612,3.8,70,1034.8,2.2,110,0
2019/1/3 1:00,2019,X地市,X01变电站,110kV,1号主变,26.880997,10.016619,0.834299,49.836369,110kVⅠ段母线,117.36525,3.8,70,1034.9,2.2,100,0
2019/1/3 1:10,2019,X地市,X01变电站,110kV,1号主变,26.734001,9.800505,0.839325,48.671249,110kVⅠ段母线,117.461983,3.8,69,1034.9,1.9,97,0
2019/1/3 1:20,2019,X地市,X01变电站,110kV,1号主变,26.513496,9.654754,0.814196,47.703979,110kVⅠ段母线,117.574829,3.8,69,1034.9,1.9,94,0
2019/1/3 1:30,2019,X地市,X01变电站,110kV,1号主变,26.366508,9.428589,0.804144,46.780674,110kVⅠ段母线,117.373314,3.8,70,1035,1.9,94,0
2019/1/3 1:40,2019,X地市,X01变电站,110kV,1号主变,26.219505,9.262733,0.743833,45.593575,110kVⅠ段母线,117.63932,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 1:50,2019,X地市,X01变电站,110kV,1号主变,26.072502,9.162216,0.758911,45.351757,110kVⅠ段母线,117.461983,3.8,71,1034.8,2.5,98,0
2019/1/3 2:00,2019,X地市,X01变电站,110kV,1号主变,25.925507,9.0818,0.779015,44.912086,110kVⅠ段母线,117.300766,3.8,71,1034.8,2.5,98,0
2019/1/3 2:10,2019,X地市,X01变电站,110kV,1号主变,25.705002,8.956154,0.733781,44.604321,110kVⅠ段母线,117.413612,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 2:20,2019,X地市,X01变电站,110kV,1号主变,25.557999,8.815428,0.6986,43.615067,110kVⅠ段母线,117.43779,3.8,70,1034.6,1.7,102,0
