,负载率
4793,0.5099
4794,0.5615
4795,0.5727
4796,0.5328
4797,0.5335
4798,0.6606000000000001
4799,0.3129
4800,0.10369999999999999
4801,0.47619999999999996
4802,0.8203
4803,0.8382
4804,0.034
4805,0.035699999999999996
4806,0.045700000000000005
4807,0.0623
4808,0.0594
4809,0.048
4810,0.2345
4811,0.2987
4812,0.2555
4813,0.2108
4814,0.2669
4815,0.3257
4816,0.2523
4817,0.332
4818,0.9895
4819,0.40950000000000003
4820,0.9238
4821,0.8531
4822,0.691
4823,0.7857
4824,0.8654999999999999
4825,1.0023
4826,0.4057
4827,0.6526000000000001
4828,0.8681
4829,0.22260000000000002
4830,0.9212
4831,0.4324
4832,0.22920000000000001
4833,0.16579999999999998
4834,0.3732
4835,0.2384
4836,0.2143
4837,0.1793
4838,0.24539999999999998
4839,0.2529
4840,0.2173
4841,0.1059
4842,0.6884
4843,0.5374
4844,0.5299
4845,0.5995
4846,0.5367999999999999
4847,0.5064
4848,0.6609
4849,0.4832
4850,0.465
4851,0.1953
4852,0.3379
4853,0.35700000000000004
4854,0.2146
4855,0.4451
4856,0.5837
4857,0.6198
4858,0.7465999999999999
4859,0.05
4860,0.0229
4861,0.1375
4862,0.2899
4863,0.4742
4864,0.5887
4865,0.5069
4866,0.1893
4867,0.5412
4868,0.3196
4869,0.2521
4870,0.2483
4871,0.0625
4872,0.6714
4873,0.8251999999999999
4874,0.5539000000000001
4875,0.1703
4876,0.5796
4877,0.47229999999999994
4878,0.4623
4879,0.3336
4880,0.2324
4881,0.2137
4882,0.503
4883,0.24670000000000003
4884,0.2511
4885,0.2536
4886,0.22690000000000002
4887,0.2087
4888,0.2341
4889,0.23879999999999998
4890,0.2022
4891,0.19399999999999998
4892,0.193
4893,0.1938
4894,0.5309
4895,0.39049999999999996
4896,0.8876000000000001
4897,0.36369999999999997
4898,0.0875
4899,0.6520999999999999
4900,0.6048
4901,0.7573000000000001
4902,0.35950000000000004
4903,0.7486
4904,0.6
4905,0.9091
4906,0.5982
4907,0.5788
4908,0.504
4909,0.5435
4910,0.2299
4911,0.0002
4912,0.3161
4913,0.2328
4914,0.6876000000000001
4915,0.4637
4916,0.0
4917,0.5700999999999999
4918,0.34979999999999994
4919,0.5119
4920,0.4108
4921,0.2773
4922,0.1917
4923,0.34869999999999995
4924,0.4899
4925,0.1775
4926,0.3655
4927,0.4576
4928,0.3233
4929,0.5599000000000001
4930,0.5539999999999999
4931,0.8223999999999999
4932,0.5212
4933,0.2746
4934,0.423
4935,0.1769
4936,0.6157
4937,0.35090000000000005
4938,0.6024
4939,0.6164000000000001
4940,0.6556000000000001
4941,0.3791
4942,0.1503
4943,0.315
4944,0.7990999999999999
4945,0.7895
4946,0.37560000000000004
4947,0.3693
4948,0.34729999999999994
4949,0.7392
4950,0.4539
4951,0.428
4952,0.7909999999999999
4953,0.8201999999999999
4954,0.2434
4955,0.0
4956,0.2206
4957,0.6271
4958,0.22940000000000002
4959,0.3187
4960,0.4188
4961,0.5706
4962,0.1354
4963,0.0181
4964,0.49200000000000005
4965,0.6104999999999999
4966,0.5181
4967,0.3943
4968,0.4435
4969,0.657
4970,0.40020000000000006
4971,0.5325
4972,0.3502
4973,0.6164999999999999
4974,0.855
4975,0.6744
4976,0.7866
4977,0.5143
4978,0.7929
4979,0.4978
4980,0.7945
4981,1.0421
4982,0.6526000000000001
4983,0.8340000000000001
4984,0.5135000000000001
4985,0.705
4986,0.36219999999999997
4987,0.2787
4988,0.5847
4989,0.8643000000000001
4990,0.315
4991,0.5014
4992,0.9763
4993,0.5019
4994,0.020499999999999997
4995,0.161
4996,0.2369
4997,0.7054
4998,0.1057
4999,0.38939999999999997
5000,0.3126
5001,0.6322
5002,0.0407
5003,0.5777
5004,0.3171
5005,0.22089999999999999
5006,0.5527000000000001
5007,0.1371
5008,0.4704
5009,0.322
5010,0.8765000000000001
5011,0.6562
5012,0.1182
5013,0.1703
5014,0.0453
5015,0.1418
5016,0.1941
5017,0.4299
5018,0.8089
5019,0.7598
5020,0.6931999999999999
5021,0.5859000000000001
5022,0.9133
5023,0.8884000000000001
5024,0.5905
5025,0.7043
5026,0.4105
5027,0.3507
5028,0.4865
5029,0.3206
5030,0.7073999999999999
5031,0.4976
5032,0.8305
5033,0.0359
5034,0.6264
5035,0.1386
5036,0.37770000000000004
5037,0.4163
5038,0.2354
5039,0.166
5040,0.2798
5041,0.2733
5042,0.3975
5043,0.7162999999999999
5044,0.4587
5045,0.4953
5046,0.5246999999999999
5047,0.44789999999999996
5048,0.2079
5049,0.2848
5050,0.35850000000000004
5051,0.4257
5052,0.2169
5053,0.5238
5054,0.7062
5055,0.3362
5056,0.3685
5057,0.519
5058,0.18789999999999998
5059,0.425
5060,0.295
5061,0.163
5062,0.5958
5063,0.4372
5064,0.1392
5065,0.09210000000000002
5066,0.4225
5067,0.1522
5068,0.2918
5069,0.1118
5070,0.2528
5071,0.2492
5072,0.12
5073,0.32130000000000003
5074,0.22190000000000001
5075,0.27940000000000004
5076,0.23809999999999998
5077,0.1607
5078,0.1391
5079,0.010700000000000001
5080,0.6123
5081,0.37549999999999994
5082,0.3208
5083,0.33299999999999996
5084,0.30870000000000003
5085,0.3503
5086,0.0849
5087,0.33380000000000004
5088,0.2256
5089,0.25670000000000004
5090,0.2834
5091,0.46270000000000006
5092,0.3862
5093,0.3118
5094,0.3017
5095,0.4207
5096,0.7746
5097,0.2575
5098,0.34159999999999996
5099,0.3063
5100,0.4752
5101,0.35200000000000004
5102,0.4233
5103,0.0409
5104,0.009000000000000001
5105,0.3394
5106,0.18420000000000003
5107,0.11800000000000001
5108,0.11869999999999999
5109,0.0
5110,1.0387
5111,0.12119999999999999
5112,0.5498
5113,0.5672999999999999
5114,0.7437
5115,0.4341
5116,0.1862
5117,0.93
5118,0.49079999999999996
5119,0.022799999999999997
5120,0.6979000000000001
5121,0.2868
5122,0.3849
5123,0.0
5124,0.2555
5125,0.6383
5126,0.09050000000000001
5127,0.3697
5128,0.5374
5129,0.8454
5130,0.1209
5131,0.12179999999999999
5132,0.2565
5133,0.43170000000000003
5134,0.2368
5135,0.5505
5136,0.38049999999999995
5137,0.2004
5138,0.5091
5139,0.7041
5140,0.6214999999999999
5141,0.5699000000000001
5142,0.4677
5143,0.8133
5144,0.8123999999999999
5145,0.7748
5146,0.1962
5147,0.11560000000000001
5148,0.46649999999999997
5149,0.2159
5150,0.3862
5151,0.3281
5152,0.4078
5153,0.5878
5154,0.34409999999999996
5155,0.46990000000000004
5156,0.4621
5157,0.5006
5158,0.24170000000000003
5159,0.6836
5160,0.2309
5161,0.0341
5162,0.0508
5163,0.3071
5164,0.34600000000000003
5165,0.7189
5166,0.4542
5167,0.6294
5168,0.6361
5169,0.4586
5170,0.5893999999999999
5171,0.2741
5172,0.5961
5173,0.7293000000000001
5174,0.6662
5175,0.6372
5176,0.7803
5177,0.35450000000000004
5178,0.7143999999999999
5179,0.8053
5180,0.7001999999999999
5181,0.44270000000000004
5182,0.0552
5183,0.8367
5184,0.6495000000000001
5185,0.6153
5186,0.7315999999999999
5187,0.7252
5188,0.7619
5189,0.8843000000000001
5190,0.4585
5191,0.4029
5192,0.6146
5193,0.2541
5194,0.056100000000000004
5195,0.15960000000000002
5196,0.47200000000000003
5197,0.1802
5198,0.3859
5199,0.2591
5200,0.7458
5201,0.6942
5202,0.5133
5203,0.4028
5204,0.1435
5205,0.3136
5206,0.5592
5207,0.8848999999999999
5208,0.7256
5209,0.2273
5210,0.3326
5211,0.34840000000000004
5212,0.4239
5213,0.4714
5214,0.0206
5215,0.7906
5216,0.3922
5217,0.185
5218,0.41009999999999996
5219,0.46159999999999995
5220,0.408
5221,0.3884
5222,0.3943
5223,0.3513
5224,0.4324
5225,0.4829
5226,0.45289999999999997
5227,0.3469
5228,0.5667
5229,0.6
5230,0.1631
5231,0.34369999999999995
5232,0.0
5233,0.1968
5234,1.0835
5235,1.2536
5236,0.3679
5237,0.36700000000000005
5238,0.662
5239,0.19690000000000002
5240,1.1659
5241,0.1059
5242,1.0521
5243,0.0917
5244,0.8088
5245,0.7131000000000001
5246,0.6425
5247,0.46399999999999997
5248,0.7602
5249,0.6496999999999999
5250,0.5287
5251,0.8558
5252,0.3795
5253,0.25420000000000004
5254,0.5046
5255,0.6812999999999999
5256,0.4426
5257,0.5366
5258,0.0
5259,0.32549999999999996
5260,0.16920000000000002
5261,0.16010000000000002
5262,0.3017
5263,0.1365
5264,0.1257
5265,0.0
5266,0.20379999999999998
5267,0.135
5268,0.1572
5269,0.18100000000000002
5270,0.1121
5271,0.0866
5272,0.15539999999999998
5273,0.32280000000000003
5274,0.28859999999999997
5275,0.2457
5276,0.4014
5277,0.1613
5278,0.2257
5279,0.1518
5280,0.3408
5281,0.1552
5282,0.2391
5283,0.0
5284,0.0747
5285,0.2867
5286,0.6154999999999999
5287,0.5167
5288,0.5257999999999999
5289,0.31670000000000004
5290,0.5176
5291,0.3392
5292,0.2046
5293,0.674
5294,0.8493999999999999
5295,0.8298000000000001
5296,0.4683
5297,0.7018000000000001
5298,0.1243
5299,0.5876
5300,0.059500000000000004
5301,0.094
5302,0.5129
5303,0.8763
5304,0.9427
5305,0.5713
5306,0.5813
5307,0.2529
5308,0.8423999999999999
5309,0.7787999999999999
5310,0.0757
5311,0.7746999999999999
5312,0.40990000000000004
5313,0.7717
5314,0.8098000000000001
5315,0.8928
5316,0.8665999999999999
5317,0.8026000000000001
5318,0.7746
5319,0.4679
5320,0.8210999999999999
5321,0.2601
5322,0.8149
5323,0.8573999999999999
5324,0.552
5325,0.7593000000000001
5326,0.9148999999999999
5327,0.8384
5328,0.9109
5329,0.5033
5330,0.0934
5331,0.44939999999999997
5332,0.9867
5333,0.0058
5334,0.5243
5335,0.7986
5336,0.7795000000000001
5337,0.5161
5338,0.8443
5339,0.2539
5340,0.8937999999999999
5341,0.4021
5342,0.36869999999999997
5343,0.4838
5344,0.6542
5345,0.7716
5346,0.21660000000000001
5347,0.3716
5348,0.6357
5349,0.7171
5350,0.9087999999999999
5351,0.8934000000000001
5352,0.6948000000000001
5353,1.0556999999999999
5354,0.9373
5355,0.6656
5356,0.8554
5357,0.7006
5358,1.0092
5359,0.8226
5360,1.0036
5361,0.5136
5362,0.9651000000000001
5363,1.0566
5364,1.0426
5365,0.08539999999999999
5366,0.6315999999999999
5367,0.1593
5368,0.41659999999999997
5369,0.9283
5370,0.46520000000000006
5371,0.9581999999999999
5372,0.8402
5373,0.0642
5374,0.0417
5375,0.4164
5376,0.7376
5377,0.0638
5378,0.8165
5379,0.7138
5380,0.371
5381,0.5344
5382,0.0981
5383,0.2732
5384,0.5578
5385,0.0647
5386,0.42560000000000003
5387,0.5515
5388,0.5205
5389,0.5821999999999999
5390,0.237
5391,0.5814
5392,0.4727
5393,0.5329999999999999
5394,0.4174
5395,0.3908
5396,0.5738
5397,0.5442
5398,0.8471
5399,0.46149999999999997
5400,0.5036999999999999
5401,0.8369
5402,0.5589
5403,0.7295999999999999
5404,0.1479
5405,0.5563
5406,0.7365
5407,0.5799
5408,0.3019
5409,0.406
5410,0.39759999999999995
5411,0.5742
5412,0.5117
5413,0.4911
5414,0.643
5415,0.1306
5416,0.0739
5417,0.2634
5418,0.3676
5419,0.2371
5420,0.2216
5421,0.5556
5422,0.5479999999999999
5423,0.405
5424,0.6429
5425,0.4071
5426,0.47369999999999995
5427,0.48350000000000004
5428,0.5461
5429,0.3439
5430,0.5227
5431,0.3097
5432,0.1681
5433,0.4664
5434,0.2481
5435,0.3602
5436,0.1877
5437,0.3193
5438,0.2515
5439,0.2572
5440,0.2359
5441,0.3556
5442,0.2451
5443,0.3166
5444,0.2925
5445,0.474
5446,0.8266
5447,0.5377000000000001
5448,0.4386
5449,0.0
5450,0.9651000000000001
5451,0.7042
5452,0.5075999999999999
5453,0.8369
5454,0.0962
5455,0.1017
5456,0.0003
5457,0.4985
5458,0.2184
5459,0.5034000000000001
5460,0.736
5461,0.08039999999999999
5462,0.6918000000000001
5463,0.7306
5464,0.5957
5465,0.4924
5466,0.1826
5467,0.4207
5468,0.6352
5469,0.0611
5470,0.2875
5471,0.4253
5472,0.5421
5473,0.5118
5474,0.5791
5475,0.11289999999999999
5476,0.204
5477,0.5577000000000001
5478,0.6513
5479,0.6811
5480,0.5582
5481,0.49200000000000005
5482,0.17010000000000003
5483,0.3761
5484,0.3713
5485,0.2025
5486,0.15839999999999999
5487,0.8648
5488,0.2939
5489,0.7674
5490,0.8025
5491,0.7434999999999999
5492,0.7284999999999999
5493,0.2004
5494,0.4078
5495,0.1628
5496,0.1668
5497,0.18469999999999998
5498,0.1623
5499,0.9531999999999999
5500,0.7424
5501,0.9536
5502,1.1031
5503,0.22579999999999997
5504,0.2116
5505,0.38520000000000004
5506,0.0
5507,0.6914
5508,0.7561
5509,0.2619
5510,0.0703
5511,0.2073
5512,0.4836
